data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_UiD,rating
8710,5170,1,8710,"[541, 3218, 6482, 3264, 909]","[1, 1, 1, 1, 1]"
8711,5170,3,8711,"[6482, 3264, 909]","[1, 1, 1]"
8712,5170,4,8712,"[3264, 909]","[1, 1]"
8713,5170,5,8713,[909],[1]
8714,5176,0,8714,"[2004, 694, 3801, 5043]","[1, 1, 1, 1]"
8715,5176,1,8715,"[694, 3801, 5043]","[1, 1, 1]"
8716,5176,2,8716,"[3801, 5043]","[1, 1]"
8717,5176,3,8717,[5043],[1]
8718,5177,0,8718,"[354, 4918, 1003]","[1, 1, 1]"
8719,5177,1,8719,"[4918, 1003]","[1, 1]"
8720,5177,2,8720,[1003],[1]
8721,5178,0,8721,"[2003, 6478]","[1, 1]"
8722,5178,1,8722,[6478],[1]
8723,5181,0,8723,"[4918, 1560, 4686, 1654, 4643, 5992, 6540]","[1, 1, 1, 1, 1, 1, 1]"
8724,5181,3,8724,"[1654, 4643, 5992, 6540]","[1, 1, 1, 1]"
8725,5181,4,8725,"[4643, 5992, 6540]","[1, 1, 1]"
8726,5181,5,8726,"[5992, 6540]","[1, 1]"
8727,5181,6,8727,[6540],[1]
8728,5182,0,8728,"[1600, 6316, 4686, 6133, 547]","[1, 1, 1, 1, 1]"
8729,5182,1,8729,"[6316, 4686, 6133, 547]","[1, 1, 1, 1]"
8730,5182,3,8730,"[6133, 547]","[1, 1]"
8731,5182,4,8731,[547],[1]
8732,5184,0,8732,"[5757, 961, 2003, 820]","[1, 1, 1, 1]"
8733,5185,0,8733,"[6055, 3352, 673, 760, 4070]","[1, 1, 1, 1, 1]"
8734,5185,1,8734,"[3352, 673, 760, 4070]","[1, 1, 1, 1]"
8735,5185,2,8735,"[673, 760, 4070]","[1, 1, 1]"
8736,5185,3,8736,"[760, 4070]","[1, 1]"
8737,5185,4,8737,[4070],[1]
8738,5186,0,8738,"[1348, 5620, 6015, 4323]","[1, 1, 1, 1]"
8739,5186,1,8739,"[5620, 6015, 4323]","[1, 1, 1]"
8740,5186,2,8740,"[6015, 4323]","[1, 1]"
8741,5186,3,8741,[4323],[1]
8742,5188,0,8742,"[2373, 5290]","[1, 1]"
8743,5188,1,8743,[5290],[1]
8744,5192,0,8744,"[5829, 584, 4777]","[1, 1, 1]"
8745,5192,1,8745,"[584, 4777]","[1, 1]"
8746,5192,2,8746,[4777],[1]
8747,5194,0,8747,"[1082, 2003]","[1, 1]"
8748,5194,1,8748,[2003],[1]
8749,5196,0,8749,"[574, 2373, 2172]","[1, 1, 1]"
8750,5196,1,8750,"[2373, 2172]","[1, 1]"
8751,5196,2,8751,[2172],[1]
8752,5197,0,8752,"[2190, 17, 376, 833, 1082, 1437, 4748, 1897]","[1, 1, 1, 1, 1, 1, 1, 1]"
8753,5197,1,8753,"[17, 376, 833, 1082, 1437, 4748, 1897]","[1, 1, 1, 1, 1, 1, 1]"
8754,5197,2,8754,"[376, 833, 1082, 1437, 4748, 1897]","[1, 1, 1, 1, 1, 1]"
8755,5197,7,8755,[1897],[1]
8756,5198,0,8756,"[3779, 3530, 4646]","[0, 1, 1]"
8757,5198,1,8757,"[3530, 4646]","[1, 1]"
8758,5198,2,8758,[4646],[1]
8759,5200,0,8759,"[3283, 4135, 3918, 3530, 5376]","[1, 1, 1, 1, 1]"
8760,5200,2,8760,"[3918, 3530, 5376]","[1, 1, 1]"
8761,5200,3,8761,"[3530, 5376]","[1, 1]"
8762,5200,4,8762,[5376],[1]
8763,5204,0,8763,"[3636, 5979, 2455]","[1, 1, 1]"
8764,5204,1,8764,"[5979, 2455]","[1, 1]"
8765,5204,2,8765,[2455],[1]
8766,5211,0,8766,"[2936, 6133, 5051]","[1, 1, 0]"
8767,5211,1,8767,"[6133, 5051]","[1, 0]"
8768,5211,2,8768,[5051],[0]
8769,5218,0,8769,"[2373, 3166, 756, 3372, 874, 1088]","[1, 1, 1, 1, 0, 1]"
8770,5218,1,8770,"[3166, 756, 3372, 874, 1088]","[1, 1, 1, 0, 1]"
8771,5218,2,8771,"[756, 3372, 874, 1088]","[1, 1, 0, 1]"
8772,5219,0,8772,"[2662, 6554, 4724, 6365]","[1, 1, 1, 1]"
8773,5219,1,8773,"[6554, 4724, 6365]","[1, 1, 1]"
8774,5219,2,8774,"[4724, 6365]","[1, 1]"
8775,5219,3,8775,[6365],[1]
8776,5220,0,8776,"[3918, 3530, 3016]","[1, 1, 1]"
8777,5220,2,8777,[3016],[1]
8778,5221,0,8778,"[4135, 3283, 1210, 3530, 3918, 3379]","[1, 0, 1, 1, 1, 1]"
8779,5221,1,8779,"[3283, 1210, 3530, 3918, 3379]","[0, 1, 1, 1, 1]"
8780,5221,2,8780,"[1210, 3530, 3918, 3379]","[1, 1, 1, 1]"
8781,5221,4,8781,"[3918, 3379]","[1, 1]"
8782,5221,5,8782,[3379],[1]
8783,5225,0,8783,"[2953, 1539, 6056, 1533]","[1, 1, 1, 1]"
8784,5225,1,8784,"[1539, 6056, 1533]","[1, 1, 1]"
8785,5225,2,8785,"[6056, 1533]","[1, 1]"
8786,5225,3,8786,[1533],[1]
8787,5227,0,8787,"[5427, 3686, 588, 3502]","[1, 1, 1, 1]"
8788,5227,1,8788,"[3686, 588, 3502]","[1, 1, 1]"
8789,5227,2,8789,"[588, 3502]","[1, 1]"
8790,5229,0,8790,"[6326, 3598, 5586, 1252]","[1, 0, 1, 1]"
8791,5230,0,8791,"[4677, 6133]","[1, 1]"
8792,5231,0,8792,"[652, 5439, 4265, 739]","[1, 1, 1, 1]"
8793,5231,1,8793,"[5439, 4265, 739]","[1, 1, 1]"
8794,5231,2,8794,"[4265, 739]","[1, 1]"
8795,5231,3,8795,[739],[1]
8796,5232,0,8796,"[314, 1902, 2052, 1348, 4019, 4323]","[1, 1, 1, 1, 1, 1]"
8797,5232,1,8797,"[1902, 2052, 1348, 4019, 4323]","[1, 1, 1, 1, 1]"
8798,5232,4,8798,"[4019, 4323]","[1, 1]"
8799,5232,5,8799,[4323],[1]
8800,5233,0,8800,"[2936, 2150, 3811]","[1, 1, 1]"
8801,5233,1,8801,"[2150, 3811]","[1, 1]"
8802,5234,0,8802,"[476, 2443, 4020, 3254, 155]","[1, 1, 1, 1, 1]"
8803,5234,1,8803,"[2443, 4020, 3254, 155]","[1, 1, 1, 1]"
8804,5234,4,8804,[155],[1]
8805,5240,0,8805,"[249, 2172, 4005, 6419, 1573, 5442]","[1, 1, 1, 1, 1, 1]"
8806,5240,4,8806,"[1573, 5442]","[1, 1]"
8807,5244,0,8807,"[4019, 2689]","[1, 1]"
8808,5244,1,8808,[2689],[1]
8809,5247,0,8809,"[560, 6267, 3888, 3636]","[1, 1, 1, 1]"
8810,5247,1,8810,"[6267, 3888, 3636]","[1, 1, 1]"
8811,5247,2,8811,"[3888, 3636]","[1, 1]"
8812,5247,3,8812,[3636],[1]
8813,5267,0,8813,"[3558, 5671, 5211]","[1, 1, 1]"
8814,5270,0,8814,"[1837, 1082, 3607, 1689]","[1, 1, 1, 1]"
8815,5270,1,8815,"[1082, 3607, 1689]","[1, 1, 1]"
8816,5270,2,8816,"[3607, 1689]","[1, 1]"
8817,5270,3,8817,[1689],[1]
8818,5278,0,8818,"[707, 5270, 4529, 3890, 3607]","[1, 1, 1, 1, 1]"
8819,5278,1,8819,"[5270, 4529, 3890, 3607]","[1, 1, 1, 1]"
8820,5278,2,8820,"[4529, 3890, 3607]","[1, 1, 1]"
8821,5278,3,8821,"[3890, 3607]","[1, 1]"
8822,5279,0,8822,"[2687, 1837, 496, 5825, 2583]","[1, 1, 1, 1, 1]"
8823,5279,2,8823,"[496, 5825, 2583]","[1, 1, 1]"
8824,5279,4,8824,[2583],[1]
8825,5288,0,8825,"[249, 2172, 3690, 3218, 4102, 2610, 1414]","[1, 1, 1, 1, 1, 1, 1]"
8826,5288,4,8826,"[4102, 2610, 1414]","[1, 1, 1]"
8827,5288,5,8827,"[2610, 1414]","[1, 1]"
8828,5289,0,8828,"[3636, 2593, 4135, 390, 2742]","[1, 1, 1, 1, 1]"
8829,5289,1,8829,"[2593, 4135, 390, 2742]","[1, 1, 1, 1]"
8830,5289,2,8830,"[4135, 390, 2742]","[1, 1, 1]"
8831,5289,3,8831,"[390, 2742]","[1, 1]"
8832,5289,4,8832,[2742],[1]
8833,5306,0,8833,"[885, 409, 3558, 371, 779, 5397, 2522]","[1, 1, 1, 1, 1, 1, 1]"
8834,5306,1,8834,"[409, 3558, 371, 779, 5397, 2522]","[1, 1, 1, 1, 1, 1]"
8835,5306,2,8835,"[3558, 371, 779, 5397, 2522]","[1, 1, 1, 1, 1]"
8836,5306,3,8836,"[371, 779, 5397, 2522]","[1, 1, 1, 1]"
8837,5306,4,8837,"[779, 5397, 2522]","[1, 1, 1]"
8838,5306,5,8838,"[5397, 2522]","[1, 1]"
8839,5306,6,8839,[2522],[1]
8840,5312,0,8840,"[1520, 3470, 6133, 4581, 1504]","[1, 1, 1, 1, 1]"
8841,5312,1,8841,"[3470, 6133, 4581, 1504]","[1, 1, 1, 1]"
8842,5312,2,8842,"[6133, 4581, 1504]","[1, 1, 1]"
8843,5312,3,8843,"[4581, 1504]","[1, 1]"
8844,5315,0,8844,"[6437, 4155, 1531]","[1, 0, 0]"
8845,5315,1,8845,"[4155, 1531]","[0, 0]"
8846,5315,2,8846,[1531],[0]
8847,5318,0,8847,"[5548, 3306, 6461, 5845]","[1, 1, 1, 1]"
8848,5318,1,8848,"[3306, 6461, 5845]","[1, 1, 1]"
8849,5318,2,8849,"[6461, 5845]","[1, 1]"
8850,5318,3,8850,[5845],[1]
8851,5323,0,8851,"[2450, 4469, 2063, 3732]","[1, 1, 1, 1]"
8852,5323,1,8852,"[4469, 2063, 3732]","[1, 1, 1]"
8853,5323,2,8853,"[2063, 3732]","[1, 1]"
8854,5323,3,8854,[3732],[1]
8855,5325,0,8855,"[4019, 3779, 5994, 1902]","[1, 1, 0, 1]"
8856,5325,1,8856,"[3779, 5994, 1902]","[1, 0, 1]"
8857,5325,2,8857,"[5994, 1902]","[0, 1]"
8858,5325,3,8858,[1902],[1]
8859,5327,0,8859,"[3935, 4975, 1207, 6079]","[1, 1, 1, 1]"
8860,5327,1,8860,"[4975, 1207, 6079]","[1, 1, 1]"
8861,5327,2,8861,"[1207, 6079]","[1, 1]"
8862,5327,3,8862,[6079],[1]
8863,5328,0,8863,"[2689, 4901, 2610]","[1, 1, 1]"
8864,5328,2,8864,[2610],[1]
8865,5329,0,8865,"[2687, 4080, 3445, 2328]","[1, 1, 1, 1]"
8866,5329,1,8866,"[4080, 3445, 2328]","[1, 1, 1]"
8867,5329,2,8867,"[3445, 2328]","[1, 1]"
8868,5329,3,8868,[2328],[1]
8869,5330,0,8869,"[3228, 6411, 2052, 2945]","[1, 1, 1, 1]"
8870,5330,2,8870,"[2052, 2945]","[1, 1]"
8871,5330,3,8871,[2945],[1]
8872,5333,0,8872,"[4529, 2417]","[1, 1]"
8873,5333,1,8873,[2417],[1]
8874,5341,0,8874,"[383, 194, 1466, 4256]","[1, 1, 1, 1]"
8875,5341,1,8875,"[194, 1466, 4256]","[1, 1, 1]"
8876,5341,2,8876,"[1466, 4256]","[1, 1]"
8877,5341,3,8877,[4256],[1]
8878,5344,0,8878,"[173, 5506, 4102, 4385]","[0, 1, 1, 1]"
8879,5344,1,8879,"[5506, 4102, 4385]","[1, 1, 1]"
8880,5344,2,8880,"[4102, 4385]","[1, 1]"
8881,5344,3,8881,[4385],[1]
8882,5345,0,8882,"[6196, 376, 3834]","[1, 1, 1]"
8883,5345,1,8883,"[376, 3834]","[1, 1]"
8884,5345,2,8884,[3834],[1]
8885,5347,0,8885,"[695, 2302, 4841, 4932, 2490]","[1, 1, 1, 1, 1]"
8886,5347,1,8886,"[2302, 4841, 4932, 2490]","[1, 1, 1, 1]"
8887,5347,3,8887,"[4932, 2490]","[1, 1]"
8888,5347,4,8888,[2490],[1]
8889,5348,0,8889,"[1226, 2890, 2610, 3890]","[1, 1, 1, 1]"
8890,5348,1,8890,"[2890, 2610, 3890]","[1, 1, 1]"
8891,5348,2,8891,"[2610, 3890]","[1, 1]"
8892,5348,3,8892,[3890],[1]
8893,5349,0,8893,"[3126, 2738, 5427, 1571]","[1, 1, 1, 1]"
8894,5349,2,8894,"[5427, 1571]","[1, 1]"
8895,5349,3,8895,[1571],[1]
8896,5350,0,8896,"[6270, 3826, 6570, 90, 1696]","[1, 1, 1, 1, 1]"
8897,5350,1,8897,"[3826, 6570, 90, 1696]","[1, 1, 1, 1]"
8898,5350,2,8898,"[6570, 90, 1696]","[1, 1, 1]"
8899,5350,3,8899,"[90, 1696]","[1, 1]"
8900,5350,4,8900,[1696],[1]
8901,5351,1,8901,"[67, 4534]","[1, 1]"
8902,5351,2,8902,[4534],[1]
8903,5353,0,8903,"[584, 4382, 2052, 3126, 385]","[1, 0, 1, 1, 1]"
8904,5353,1,8904,"[4382, 2052, 3126, 385]","[0, 1, 1, 1]"
8905,5353,2,8905,"[2052, 3126, 385]","[1, 1, 1]"
8906,5353,4,8906,[385],[1]
8907,5354,0,8907,"[5286, 2048, 1619, 5039]","[1, 1, 1, 1]"
8908,5354,1,8908,"[2048, 1619, 5039]","[1, 1, 1]"
8909,5354,2,8909,"[1619, 5039]","[1, 1]"
8910,5354,3,8910,[5039],[1]
8911,5355,0,8911,"[2531, 2876, 1579, 375]","[1, 1, 1, 1]"
8912,5355,1,8912,"[2876, 1579, 375]","[1, 1, 1]"
8913,5355,2,8913,"[1579, 375]","[1, 1]"
8914,5355,3,8914,[375],[1]
8915,5356,0,8915,"[3396, 5579, 5092, 2150, 772, 512, 998]","[1, 1, 1, 1, 1, 1, 1]"
8916,5356,1,8916,"[5579, 5092, 2150, 772, 512, 998]","[1, 1, 1, 1, 1, 1]"
8917,5356,3,8917,"[2150, 772, 512, 998]","[1, 1, 1, 1]"
8918,5356,4,8918,"[772, 512, 998]","[1, 1, 1]"
8919,5357,0,8919,"[6069, 827, 4283, 3269, 5109]","[1, 1, 1, 1, 1]"
8920,5357,2,8920,"[4283, 3269, 5109]","[1, 1, 1]"
8921,5357,3,8921,"[3269, 5109]","[1, 1]"
8922,5357,4,8922,[5109],[1]
8923,5358,0,8923,"[5672, 4616, 6445, 5422, 2938, 1390]","[1, 1, 1, 1, 1, 1]"
8924,5358,1,8924,"[4616, 6445, 5422, 2938, 1390]","[1, 1, 1, 1, 1]"
8925,5358,2,8925,"[6445, 5422, 2938, 1390]","[1, 1, 1, 1]"
8926,5358,3,8926,"[5422, 2938, 1390]","[1, 1, 1]"
8927,5358,4,8927,"[2938, 1390]","[1, 1]"
8928,5358,5,8928,[1390],[1]
8929,5359,0,8929,"[584, 2146, 2011, 3280, 2559, 985]","[1, 1, 1, 1, 1, 1]"
8930,5359,1,8930,"[2146, 2011, 3280, 2559, 985]","[1, 1, 1, 1, 1]"
8931,5359,3,8931,"[3280, 2559, 985]","[1, 1, 1]"
8932,5359,4,8932,"[2559, 985]","[1, 1]"
8933,5359,5,8933,[985],[1]
8934,5360,0,8934,"[3211, 6214, 2004, 4804, 4832]","[1, 1, 1, 1, 1]"
8935,5360,1,8935,"[6214, 2004, 4804, 4832]","[1, 1, 1, 1]"
8936,5360,2,8936,"[2004, 4804, 4832]","[1, 1, 1]"
8937,5360,3,8937,"[4804, 4832]","[1, 1]"
8938,5360,4,8938,[4832],[1]
8939,5365,0,8939,[5314],[1]
8940,5366,0,8940,"[2443, 3529, 5870, 6045, 3283, 2862, 951]","[1, 1, 1, 1, 1, 1, 1]"
8941,5366,2,8941,"[5870, 6045, 3283, 2862, 951]","[1, 1, 1, 1, 1]"
8942,5366,3,8942,"[6045, 3283, 2862, 951]","[1, 1, 1, 1]"
8943,5366,5,8943,"[2862, 951]","[1, 1]"
8944,5367,0,8944,"[697, 2725, 1852, 2756]","[1, 1, 1, 1]"
8945,5367,1,8945,"[2725, 1852, 2756]","[1, 1, 1]"
8946,5367,2,8946,"[1852, 2756]","[1, 1]"
8947,5367,3,8947,[2756],[1]
8948,5368,0,8948,"[2047, 2415, 4585]","[1, 1, 1]"
8949,5368,1,8949,"[2415, 4585]","[1, 1]"
8950,5368,2,8950,[4585],[1]
8951,5369,0,8951,"[6353, 585, 5841, 6391, 3086, 5644]","[0, 1, 1, 0, 1, 0]"
8952,5369,1,8952,"[585, 5841, 6391, 3086, 5644]","[1, 1, 0, 1, 0]"
8953,5369,2,8953,"[5841, 6391, 3086, 5644]","[1, 0, 1, 0]"
8954,5369,3,8954,"[6391, 3086, 5644]","[0, 1, 0]"
8955,5369,4,8955,"[3086, 5644]","[1, 0]"
8956,5369,5,8956,[5644],[0]
8957,5371,0,8957,"[6099, 3636, 3016, 4723, 5233, 677, 6156, 679]","[1, 1, 1, 1, 1, 1, 1, 1]"
8958,5371,1,8958,"[3636, 3016, 4723, 5233, 677, 6156, 679]","[1, 1, 1, 1, 1, 1, 1]"
8959,5371,2,8959,"[3016, 4723, 5233, 677, 6156, 679]","[1, 1, 1, 1, 1, 1]"
8960,5371,3,8960,"[4723, 5233, 677, 6156, 679]","[1, 1, 1, 1, 1]"
8961,5371,4,8961,"[5233, 677, 6156, 679]","[1, 1, 1, 1]"
8962,5371,6,8962,"[6156, 679]","[1, 1]"
8963,5371,7,8963,[679],[1]
8964,5372,0,8964,"[4314, 4826, 1555, 1575, 3529, 1401]","[1, 0, 0, 1, 1, 1]"
8965,5372,1,8965,"[4826, 1555, 1575, 3529, 1401]","[0, 0, 1, 1, 1]"
8966,5372,2,8966,"[1555, 1575, 3529, 1401]","[0, 1, 1, 1]"
8967,5372,3,8967,"[1575, 3529, 1401]","[1, 1, 1]"
8968,5372,4,8968,"[3529, 1401]","[1, 1]"
8969,5372,5,8969,[1401],[1]
8970,5373,0,8970,"[1321, 4826]","[1, 1]"
8971,5375,0,8971,"[1902, 2052]","[1, 1]"
8972,5375,1,8972,[2052],[1]
8973,5378,0,8973,"[1321, 1205, 6200, 6232, 5849, 4395, 2687]","[1, 1, 1, 1, 1, 1, 1]"
8974,5378,1,8974,"[1205, 6200, 6232, 5849, 4395, 2687]","[1, 1, 1, 1, 1, 1]"
8975,5378,2,8975,"[6200, 6232, 5849, 4395, 2687]","[1, 1, 1, 1, 1]"
8976,5378,3,8976,"[6232, 5849, 4395, 2687]","[1, 1, 1, 1]"
8977,5378,4,8977,"[5849, 4395, 2687]","[1, 1, 1]"
8978,5378,5,8978,"[4395, 2687]","[1, 1]"
8979,5381,0,8979,"[2936, 3166, 2373]","[1, 1, 1]"
8980,5381,2,8980,[2373],[1]
8981,5384,0,8981,"[1593, 3779, 779]","[1, 1, 1]"
8982,5384,1,8982,"[3779, 779]","[1, 1]"
8983,5384,2,8983,[779],[1]
8984,5386,0,8984,"[6133, 2202]","[1, 1]"
8985,5386,1,8985,[2202],[1]
8986,5389,0,8986,"[788, 6251, 5012, 6271]","[1, 1, 1, 1]"
8987,5389,1,8987,"[6251, 5012, 6271]","[1, 1, 1]"
8988,5389,2,8988,"[5012, 6271]","[1, 1]"
8989,5389,3,8989,[6271],[1]
8990,5390,0,8990,"[2174, 654, 1210, 1576]","[0, 0, 1, 1]"
8991,5390,1,8991,"[654, 1210, 1576]","[0, 1, 1]"
8992,5390,2,8992,"[1210, 1576]","[1, 1]"
8993,5390,3,8993,[1576],[1]
8994,5391,0,8994,"[5601, 5898, 4918, 551]","[1, 1, 1, 1]"
8995,5391,1,8995,"[5898, 4918, 551]","[1, 1, 1]"
8996,5391,2,8996,"[4918, 551]","[1, 1]"
8997,5391,3,8997,[551],[1]
8998,5392,0,8998,"[5461, 3978]","[1, 1]"
8999,5392,1,8999,[3978],[1]
9000,5393,0,9000,"[2687, 1837, 496, 5825]","[1, 1, 1, 1]"
9001,5393,2,9001,"[496, 5825]","[1, 1]"
9002,5394,0,9002,"[2443, 3254]","[1, 1]"
9003,5396,0,9003,"[1223, 5196]","[1, 1]"
9004,5396,1,9004,[5196],[1]
9005,5405,0,9005,[1082],[1]
9006,5409,0,9006,"[195, 2689]","[1, 1]"
9007,5413,0,9007,"[5547, 2373, 5957, 3072, 6204, 5506]","[1, 1, 1, 1, 1, 1]"
9008,5413,1,9008,"[2373, 5957, 3072, 6204, 5506]","[1, 1, 1, 1, 1]"
9009,5413,2,9009,"[5957, 3072, 6204, 5506]","[1, 1, 1, 1]"
9010,5413,4,9010,"[6204, 5506]","[1, 1]"
9011,5413,5,9011,[5506],[1]
9012,5422,0,9012,"[2484, 5225, 1685, 4628]","[1, 1, 1, 1]"
9013,5422,1,9013,"[5225, 1685, 4628]","[1, 1, 1]"
9014,5422,2,9014,"[1685, 4628]","[1, 1]"
9015,5422,3,9015,[4628],[1]
9016,5423,0,9016,"[3367, 4421, 3653, 5029, 3204, 1466, 427]","[1, 1, 1, 1, 1, 1, 1]"
9017,5423,2,9017,"[3653, 5029, 3204, 1466, 427]","[1, 1, 1, 1, 1]"
9018,5423,3,9018,"[5029, 3204, 1466, 427]","[1, 1, 1, 1]"
9019,5423,4,9019,"[3204, 1466, 427]","[1, 1, 1]"
9020,5423,5,9020,"[1466, 427]","[1, 1]"
9021,5423,6,9021,[427],[1]
9022,5427,2,9022,"[4788, 1012, 3573]","[1, 1, 1]"
9023,5427,3,9023,"[1012, 3573]","[1, 1]"
9024,5429,0,9024,"[6552, 1515, 3622, 5303]","[1, 1, 1, 1]"
9025,5429,2,9025,"[3622, 5303]","[1, 1]"
9026,5430,3,9026,[5908],[1]
9027,5431,0,9027,"[5649, 3890]","[1, 1]"
9028,5431,1,9028,[3890],[1]
9029,5432,0,9029,"[3205, 5219, 5224, 2926, 3636]","[1, 1, 1, 1, 1]"
9030,5432,4,9030,[3636],[1]
9031,5435,0,9031,"[4659, 820, 1322, 1240, 2854]","[1, 1, 1, 1, 1]"
9032,5435,4,9032,[2854],[1]
9033,5436,0,9033,"[1962, 296, 3502, 2172, 5442, 2697, 6267]","[1, 1, 1, 1, 1, 1, 1]"
9034,5436,1,9034,"[296, 3502, 2172, 5442, 2697, 6267]","[1, 1, 1, 1, 1, 1]"
9035,5436,2,9035,"[3502, 2172, 5442, 2697, 6267]","[1, 1, 1, 1, 1]"
9036,5436,3,9036,"[2172, 5442, 2697, 6267]","[1, 1, 1, 1]"
9037,5436,5,9037,"[2697, 6267]","[1, 1]"
9038,5436,6,9038,[6267],[1]
9039,5438,4,9039,[414],[1]
9040,5439,0,9040,"[2677, 4804, 6363, 820, 354, 2003]","[1, 1, 1, 1, 1, 1]"
9041,5439,4,9041,"[354, 2003]","[1, 1]"
9042,5439,5,9042,[2003],[1]
9043,5440,0,9043,"[225, 1414, 3059, 302]","[1, 1, 1, 1]"
9044,5440,2,9044,"[3059, 302]","[1, 1]"
9045,5456,0,9045,"[2593, 3607, 4920, 3090, 3174]","[1, 1, 1, 1, 1]"
9046,5456,1,9046,"[3607, 4920, 3090, 3174]","[1, 1, 1, 1]"
9047,5456,2,9047,"[4920, 3090, 3174]","[1, 1, 1]"
9048,5456,3,9048,"[3090, 3174]","[1, 1]"
9049,5457,0,9049,"[3430, 1462, 587, 2743, 4845]","[1, 1, 1, 1, 1]"
9050,5457,4,9050,[4845],[1]
9051,5458,0,9051,"[3367, 1252, 1789, 5908]","[1, 1, 1, 1]"
9052,5458,3,9052,[5908],[1]
9053,5459,0,9053,"[2892, 5346, 2216, 215, 5265, 6145, 5040, 2366, 2936]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
9054,5459,2,9054,"[2216, 215, 5265, 6145, 5040, 2366, 2936]","[1, 1, 1, 1, 1, 1, 1]"
9055,5459,4,9055,"[5265, 6145, 5040, 2366, 2936]","[1, 1, 1, 1, 1]"
9056,5459,6,9056,"[5040, 2366, 2936]","[1, 1, 1]"
9057,5459,7,9057,"[2366, 2936]","[1, 1]"
9058,5460,0,9058,"[5236, 278, 2610, 5130, 1654]","[1, 1, 1, 1, 1]"
9059,5460,1,9059,"[278, 2610, 5130, 1654]","[1, 1, 1, 1]"
9060,5460,4,9060,[1654],[1]
9061,5461,0,9061,"[1074, 2172, 5442, 249, 2980]","[1, 1, 1, 1, 1]"
9062,5461,1,9062,"[2172, 5442, 249, 2980]","[1, 1, 1, 1]"
9063,5461,3,9063,"[249, 2980]","[1, 1]"
9064,5463,0,9064,"[5130, 3381, 1314, 2172]","[1, 1, 1, 1]"
9065,5463,3,9065,[2172],[1]
9066,5466,0,9066,"[4643, 3128, 2745, 5216, 505, 6272]","[1, 1, 1, 1, 1, 1]"
9067,5466,1,9067,"[3128, 2745, 5216, 505, 6272]","[1, 1, 1, 1, 1]"
9068,5466,2,9068,"[2745, 5216, 505, 6272]","[1, 1, 1, 1]"
9069,5466,3,9069,"[5216, 505, 6272]","[1, 1, 1]"
9070,5466,4,9070,"[505, 6272]","[1, 1]"
9071,5466,5,9071,[6272],[1]
9072,5467,2,9072,"[3602, 1322, 2988]","[1, 1, 1]"
9073,5467,4,9073,[2988],[1]
9074,5470,0,9074,"[2583, 6495]","[1, 1]"
9075,5470,1,9075,[6495],[1]
9076,5473,0,9076,"[6450, 6196, 3613, 5842]","[1, 1, 0, 0]"
9077,5473,1,9077,"[6196, 3613, 5842]","[1, 0, 0]"
9078,5473,2,9078,"[3613, 5842]","[0, 0]"
9079,5473,3,9079,[5842],[0]
9080,5474,0,9080,"[428, 1812, 1223, 1084, 4671, 3726, 4052, 163]","[0, 1, 1, 1, 1, 0, 1, 1]"
9081,5474,1,9081,"[1812, 1223, 1084, 4671, 3726, 4052, 163]","[1, 1, 1, 1, 0, 1, 1]"
9082,5474,2,9082,"[1223, 1084, 4671, 3726, 4052, 163]","[1, 1, 1, 0, 1, 1]"
9083,5474,4,9083,"[4671, 3726, 4052, 163]","[1, 0, 1, 1]"
9084,5474,5,9084,"[3726, 4052, 163]","[0, 1, 1]"
9085,5474,6,9085,"[4052, 163]","[1, 1]"
9086,5475,0,9086,"[576, 3914, 6126]","[1, 1, 1]"
9087,5475,1,9087,"[3914, 6126]","[1, 1]"
9088,5475,2,9088,[6126],[1]
9089,5479,0,9089,"[3045, 2585, 4425, 3598, 1082]","[1, 1, 1, 1, 1]"
9090,5479,1,9090,"[2585, 4425, 3598, 1082]","[1, 1, 1, 1]"
9091,5479,2,9091,"[4425, 3598, 1082]","[1, 1, 1]"
9092,5479,3,9092,"[3598, 1082]","[1, 1]"
9093,5479,4,9093,[1082],[1]
9094,5481,0,9094,"[1994, 531, 5478, 5224, 3426, 3622]","[1, 1, 1, 1, 1, 1]"
9095,5481,1,9095,"[531, 5478, 5224, 3426, 3622]","[1, 1, 1, 1, 1]"
9096,5481,2,9096,"[5478, 5224, 3426, 3622]","[1, 1, 1, 1]"
9097,5481,3,9097,"[5224, 3426, 3622]","[1, 1, 1]"
9098,5481,4,9098,"[3426, 3622]","[1, 1]"
9099,5481,5,9099,[3622],[1]
9100,5482,0,9100,"[6414, 5908, 5011, 3649, 2593, 6527]","[1, 1, 1, 1, 1, 1]"
9101,5482,1,9101,"[5908, 5011, 3649, 2593, 6527]","[1, 1, 1, 1, 1]"
9102,5482,3,9102,"[3649, 2593, 6527]","[1, 1, 1]"
9103,5482,4,9103,"[2593, 6527]","[1, 1]"
9104,5485,0,9104,"[2659, 4095, 2610, 4203, 2697, 1011]","[1, 1, 1, 1, 0, 0]"
9105,5485,1,9105,"[4095, 2610, 4203, 2697, 1011]","[1, 1, 1, 0, 0]"
9106,5485,2,9106,"[2610, 4203, 2697, 1011]","[1, 1, 0, 0]"
9107,5485,3,9107,"[4203, 2697, 1011]","[1, 0, 0]"
9108,5485,4,9108,"[2697, 1011]","[0, 0]"
9109,5485,5,9109,[1011],[0]
9110,5486,0,9110,"[4862, 5599]","[1, 1]"
