data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_ReDOrId,rating
6931,3842,3,6931,[6314],[1]
6932,3844,0,6932,"[746, 3087, 5600, 1320, 3397]","[1, 1, 1, 1, 1]"
6933,3844,3,6933,"[1320, 3397]","[1, 1]"
6934,3846,0,6934,"[478, 4018, 6348, 178, 1023]","[1, 1, 1, 1, 1]"
6935,3846,1,6935,"[4018, 6348, 178, 1023]","[1, 1, 1, 1]"
6936,3846,2,6936,"[6348, 178, 1023]","[1, 1, 1]"
6937,3846,3,6937,"[178, 1023]","[1, 1]"
6938,3846,4,6938,[1023],[1]
6939,3847,0,6939,"[5108, 4206, 5471, 1529, 416, 1803, 3544]","[1, 1, 1, 1, 1, 1, 1]"
6940,3847,1,6940,"[4206, 5471, 1529, 416, 1803, 3544]","[1, 1, 1, 1, 1, 1]"
6941,3847,2,6941,"[5471, 1529, 416, 1803, 3544]","[1, 1, 1, 1, 1]"
6942,3847,3,6942,"[1529, 416, 1803, 3544]","[1, 1, 1, 1]"
6943,3847,5,6943,"[1803, 3544]","[1, 1]"
6944,3847,6,6944,[3544],[1]
6945,3848,0,6945,"[3087, 1078, 5722]","[1, 1, 1]"
6946,3848,1,6946,"[1078, 5722]","[1, 1]"
6947,3849,0,6947,"[5467, 217, 178, 5603]","[0, 1, 1, 1]"
6948,3849,1,6948,"[217, 178, 5603]","[1, 1, 1]"
6949,3849,2,6949,"[178, 5603]","[1, 1]"
6950,3849,3,6950,[5603],[1]
6951,3850,0,6951,"[5014, 496, 188, 4206, 3595, 371, 6307, 2961]","[1, 1, 1, 1, 1, 1, 1, 1]"
6952,3850,1,6952,"[496, 188, 4206, 3595, 371, 6307, 2961]","[1, 1, 1, 1, 1, 1, 1]"
6953,3850,2,6953,"[188, 4206, 3595, 371, 6307, 2961]","[1, 1, 1, 1, 1, 1]"
6954,3850,3,6954,"[4206, 3595, 371, 6307, 2961]","[1, 1, 1, 1, 1]"
6955,3850,4,6955,"[3595, 371, 6307, 2961]","[1, 1, 1, 1]"
6956,3850,5,6956,"[371, 6307, 2961]","[1, 1, 1]"
6957,3850,6,6957,"[6307, 2961]","[1, 1]"
6958,3850,7,6958,[2961],[1]
6959,3851,0,6959,[1951],[1]
6960,3852,0,6960,"[103, 2724, 3262, 2653, 1170, 5122, 5023]","[1, 1, 1, 1, 1, 1, 1]"
6961,3852,1,6961,"[2724, 3262, 2653, 1170, 5122, 5023]","[1, 1, 1, 1, 1, 1]"
6962,3852,2,6962,"[3262, 2653, 1170, 5122, 5023]","[1, 1, 1, 1, 1]"
6963,3852,3,6963,"[2653, 1170, 5122, 5023]","[1, 1, 1, 1]"
6964,3852,4,6964,"[1170, 5122, 5023]","[1, 1, 1]"
6965,3852,5,6965,"[5122, 5023]","[1, 1]"
6966,3852,6,6966,[5023],[1]
6967,3854,0,6967,"[2879, 3087, 5600, 4909]","[1, 1, 1, 1]"
6968,3854,3,6968,[4909],[1]
6969,3855,0,6969,"[1803, 371, 1174, 2029, 5929, 2911]","[1, 1, 0, 1, 1, 1]"
6970,3855,1,6970,"[371, 1174, 2029, 5929, 2911]","[1, 0, 1, 1, 1]"
6971,3855,2,6971,"[1174, 2029, 5929, 2911]","[0, 1, 1, 1]"
6972,3855,3,6972,"[2029, 5929, 2911]","[1, 1, 1]"
6973,3855,4,6973,"[5929, 2911]","[1, 1]"
6974,3855,5,6974,[2911],[1]
6975,3856,0,6975,"[159, 1205, 5284, 1260, 3042]","[1, 1, 1, 1, 1]"
6976,3856,1,6976,"[1205, 5284, 1260, 3042]","[1, 1, 1, 1]"
6977,3856,3,6977,"[1260, 3042]","[1, 1]"
6978,3856,4,6978,[3042],[1]
6979,3857,0,6979,"[5386, 1078, 413]","[1, 1, 0]"
6980,3857,1,6980,"[1078, 413]","[1, 0]"
6981,3857,2,6981,[413],[0]
6982,3859,0,6982,[4200],[1]
6983,3860,0,6983,"[477, 2796, 2901, 5386]","[1, 1, 1, 0]"
6984,3860,1,6984,"[2796, 2901, 5386]","[1, 1, 0]"
6985,3860,3,6985,[5386],[0]
6986,3861,0,6986,"[665, 3149, 5156, 4508, 1213, 5528]","[1, 1, 1, 1, 1, 1]"
6987,3861,1,6987,"[3149, 5156, 4508, 1213, 5528]","[1, 1, 1, 1, 1]"
6988,3861,3,6988,"[4508, 1213, 5528]","[1, 1, 1]"
6989,3861,4,6989,"[1213, 5528]","[1, 1]"
6990,3861,5,6990,[5528],[1]
6991,3862,0,6991,"[4180, 1837, 250, 5310, 4809]","[1, 1, 1, 1, 1]"
6992,3862,1,6992,"[1837, 250, 5310, 4809]","[1, 1, 1, 1]"
6993,3862,2,6993,"[250, 5310, 4809]","[1, 1, 1]"
6994,3862,3,6994,"[5310, 4809]","[1, 1]"
6995,3862,4,6995,[4809],[1]
6996,3870,0,6996,[5902],[0]
6997,3871,0,6997,"[5502, 2219, 3632, 5172, 1778]","[1, 1, 1, 1, 1]"
6998,3871,1,6998,"[2219, 3632, 5172, 1778]","[1, 1, 1, 1]"
6999,3871,2,6999,"[3632, 5172, 1778]","[1, 1, 1]"
7000,3871,4,7000,[1778],[1]
7001,3872,0,7001,"[3698, 4615, 5750, 4749, 416]","[1, 1, 1, 1, 1]"
7002,3872,1,7002,"[4615, 5750, 4749, 416]","[1, 1, 1, 1]"
7003,3872,2,7003,"[5750, 4749, 416]","[1, 1, 1]"
7004,3872,3,7004,"[4749, 416]","[1, 1]"
7005,3872,4,7005,[416],[1]
7006,3874,0,7006,"[4542, 5963]","[1, 1]"
7007,3874,1,7007,[5963],[1]
7008,3875,0,7008,"[5467, 6348, 2445, 12]","[1, 1, 1, 1]"
7009,3875,1,7009,"[6348, 2445, 12]","[1, 1, 1]"
7010,3875,2,7010,"[2445, 12]","[1, 1]"
7011,3875,3,7011,[12],[1]
7012,3876,0,7012,"[1533, 3149, 6031, 6098, 5156]","[1, 1, 1, 1, 1]"
7013,3876,3,7013,"[6098, 5156]","[1, 1]"
7014,3876,4,7014,[5156],[1]
7015,3877,0,7015,"[3173, 252]","[1, 1]"
7016,3877,1,7016,[252],[1]
7017,3878,0,7017,"[2901, 5192, 4253]","[1, 1, 1]"
7018,3878,2,7018,[4253],[1]
7019,3879,0,7019,"[2483, 6337, 3173]","[1, 1, 1]"
7020,3879,1,7020,"[6337, 3173]","[1, 1]"
7021,3879,2,7021,[3173],[1]
7022,3880,0,7022,"[2702, 5964, 1245]","[1, 1, 1]"
7023,3880,1,7023,"[5964, 1245]","[1, 1]"
7024,3880,2,7024,[1245],[1]
7025,3881,0,7025,[5600],[1]
7026,3882,0,7026,"[2205, 6217, 4619, 3502, 1293]","[1, 1, 1, 1, 1]"
7027,3882,1,7027,"[6217, 4619, 3502, 1293]","[1, 1, 1, 1]"
7028,3882,2,7028,"[4619, 3502, 1293]","[1, 1, 1]"
7029,3882,3,7029,"[3502, 1293]","[1, 1]"
7030,3882,4,7030,[1293],[1]
7031,3885,0,7031,"[1650, 5156, 1778, 6098, 3173, 3753]","[1, 1, 1, 1, 1, 1]"
7032,3885,1,7032,"[5156, 1778, 6098, 3173, 3753]","[1, 1, 1, 1, 1]"
7033,3885,4,7033,"[3173, 3753]","[1, 1]"
7034,3885,5,7034,[3753],[1]
7035,3886,0,7035,"[937, 5600, 3087, 1185, 6318, 2242]","[1, 1, 1, 1, 1, 1]"
7036,3886,2,7036,"[3087, 1185, 6318, 2242]","[1, 1, 1, 1]"
7037,3886,3,7037,"[1185, 6318, 2242]","[1, 1, 1]"
7038,3886,4,7038,"[6318, 2242]","[1, 1]"
7039,3886,5,7039,[2242],[1]
7040,3888,0,7040,"[6217, 4615, 5280, 5059]","[1, 1, 1, 1]"
7041,3888,1,7041,"[4615, 5280, 5059]","[1, 1, 1]"
7042,3888,2,7042,"[5280, 5059]","[1, 1]"
7043,3888,3,7043,[5059],[1]
7044,3889,0,7044,"[967, 796, 3140, 3975, 3438]","[1, 1, 1, 1, 1]"
7045,3889,1,7045,"[796, 3140, 3975, 3438]","[1, 1, 1, 1]"
7046,3889,2,7046,"[3140, 3975, 3438]","[1, 1, 1]"
7047,3889,3,7047,"[3975, 3438]","[1, 1]"
7048,3889,4,7048,[3438],[1]
7049,3890,0,7049,"[5192, 5386, 2483]","[1, 1, 1]"
7050,3890,1,7050,"[5386, 2483]","[1, 1]"
7051,3890,2,7051,[2483],[1]
7052,3891,0,7052,"[1021, 3766, 1631, 1519]","[1, 1, 1, 1]"
7053,3891,1,7053,"[3766, 1631, 1519]","[1, 1, 1]"
7054,3891,2,7054,"[1631, 1519]","[1, 1]"
7055,3891,3,7055,[1519],[1]
7056,3892,0,7056,"[2273, 6264, 1675]","[1, 1, 1]"
7057,3892,1,7057,"[6264, 1675]","[1, 1]"
7058,3892,2,7058,[1675],[1]
7059,3894,0,7059,"[416, 2499, 1896, 5548, 999]","[1, 1, 1, 1, 1]"
7060,3894,1,7060,"[2499, 1896, 5548, 999]","[1, 1, 1, 1]"
7061,3894,2,7061,"[1896, 5548, 999]","[1, 1, 1]"
7062,3894,3,7062,"[5548, 999]","[1, 1]"
7063,3894,4,7063,[999],[1]
7064,3895,0,7064,"[6159, 4665, 5999]","[0, 1, 1]"
7065,3895,1,7065,"[4665, 5999]","[1, 1]"
7066,3895,2,7066,[5999],[1]
7067,3897,0,7067,"[4191, 5431, 1406]","[1, 0, 1]"
7068,3897,1,7068,"[5431, 1406]","[0, 1]"
7069,3897,2,7069,[1406],[1]
7070,3899,0,7070,"[2492, 1707, 645, 4253]","[1, 1, 1, 1]"
7071,3899,1,7071,"[1707, 645, 4253]","[1, 1, 1]"
7072,3899,2,7072,"[645, 4253]","[1, 1]"
7073,3899,3,7073,[4253],[1]
7074,3901,0,7074,"[2738, 3595, 937, 5600, 3087, 863, 6323, 4211, 999, 2242]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7075,3901,2,7075,"[937, 5600, 3087, 863, 6323, 4211, 999, 2242]","[1, 1, 1, 1, 1, 1, 1, 1]"
7076,3901,4,7076,"[3087, 863, 6323, 4211, 999, 2242]","[1, 1, 1, 1, 1, 1]"
7077,3901,5,7077,"[863, 6323, 4211, 999, 2242]","[1, 1, 1, 1, 1]"
7078,3901,7,7078,"[4211, 999, 2242]","[1, 1, 1]"
7079,3901,8,7079,"[999, 2242]","[1, 1]"
7080,3901,9,7080,[2242],[1]
7081,3902,0,7081,"[1533, 3336, 4998, 5156]","[1, 1, 1, 1]"
7082,3902,1,7082,"[3336, 4998, 5156]","[1, 1, 1]"
7083,3902,2,7083,"[4998, 5156]","[1, 1]"
7084,3902,3,7084,[5156],[1]
7085,3903,0,7085,"[4184, 4177, 2251, 6217]","[1, 1, 1, 1]"
7086,3903,1,7086,"[4177, 2251, 6217]","[1, 1, 1]"
7087,3903,2,7087,"[2251, 6217]","[1, 1]"
7088,3903,3,7088,[6217],[1]
7089,3905,0,7089,"[416, 2499, 1896]","[1, 1, 0]"
7090,3905,1,7090,"[2499, 1896]","[1, 0]"
7091,3905,2,7091,[1896],[0]
7092,3906,0,7092,[3488],[1]
7093,3908,0,7093,"[999, 1896, 2499, 416, 4603, 1529]","[1, 1, 1, 1, 1, 1]"
7094,3908,1,7094,"[1896, 2499, 416, 4603, 1529]","[1, 1, 1, 1, 1]"
7095,3908,2,7095,"[2499, 416, 4603, 1529]","[1, 1, 1, 1]"
7096,3908,3,7096,"[416, 4603, 1529]","[1, 1, 1]"
7097,3908,4,7097,"[4603, 1529]","[1, 1]"
7098,3908,5,7098,[1529],[1]
7099,3909,0,7099,"[5467, 6348, 5924, 2724]","[0, 1, 1, 1]"
7100,3909,1,7100,"[6348, 5924, 2724]","[1, 1, 1]"
7101,3909,2,7101,"[5924, 2724]","[1, 1]"
7102,3909,3,7102,[2724],[1]
7103,3910,0,7103,"[1553, 2240, 1169]","[1, 1, 1]"
7104,3910,1,7104,"[2240, 1169]","[1, 1]"
7105,3910,2,7105,[1169],[1]
7106,3912,0,7106,"[416, 3087, 937, 6031]","[1, 1, 1, 1]"
7107,3912,1,7107,"[3087, 937, 6031]","[1, 1, 1]"
7108,3912,2,7108,"[937, 6031]","[1, 1]"
7109,3912,3,7109,[6031],[1]
7110,3913,0,7110,[5001],[1]
7111,3914,0,7111,"[5192, 5600, 2848]","[1, 1, 1]"
7112,3914,2,7112,[2848],[1]
7113,3918,0,7113,"[2404, 937, 4212]","[1, 1, 1]"
7114,3918,1,7114,"[937, 4212]","[1, 1]"
7115,3918,2,7115,[4212],[1]
7116,3919,0,7116,"[3512, 2771]","[1, 1]"
7117,3919,1,7117,[2771],[1]
7118,3920,0,7118,"[3202, 1925, 1745]","[1, 1, 1]"
7119,3920,1,7119,"[1925, 1745]","[1, 1]"
7120,3920,2,7120,[1745],[1]
7121,3922,0,7121,"[4615, 5585, 1657, 3627]","[1, 1, 1, 1]"
7122,3922,1,7122,"[5585, 1657, 3627]","[1, 1, 1]"
7123,3922,2,7123,"[1657, 3627]","[1, 1]"
7124,3922,3,7124,[3627],[1]
7125,3925,0,7125,"[78, 12, 915, 6217, 1170]","[1, 1, 1, 1, 1]"
7126,3925,1,7126,"[12, 915, 6217, 1170]","[1, 1, 1, 1]"
7127,3925,2,7127,"[915, 6217, 1170]","[1, 1, 1]"
7128,3925,3,7128,"[6217, 1170]","[1, 1]"
7129,3925,4,7129,[1170],[1]
7130,3926,0,7130,"[6217, 5467, 6348, 3512]","[1, 1, 1, 1]"
7131,3926,1,7131,"[5467, 6348, 3512]","[1, 1, 1]"
7132,3926,3,7132,[3512],[1]
7133,3927,0,7133,"[3052, 4876, 2404, 5876]","[1, 0, 1, 1]"
7134,3927,1,7134,"[4876, 2404, 5876]","[0, 1, 1]"
7135,3927,2,7135,"[2404, 5876]","[1, 1]"
7136,3927,3,7136,[5876],[1]
7137,3929,0,7137,"[12, 78, 103, 2560]","[1, 1, 1, 1]"
7138,3929,1,7138,"[78, 103, 2560]","[1, 1, 1]"
7139,3929,2,7139,"[103, 2560]","[1, 1]"
7140,3929,3,7140,[2560],[1]
7141,3931,0,7141,"[6083, 937]","[1, 1]"
7142,3931,1,7142,[937],[1]
7143,3932,0,7143,"[3842, 5277]","[1, 1]"
7144,3932,1,7144,[5277],[1]
7145,3934,0,7145,"[6169, 3052, 5374, 764, 7]","[1, 1, 1, 1, 1]"
7146,3934,1,7146,"[3052, 5374, 764, 7]","[1, 1, 1, 1]"
7147,3934,2,7147,"[5374, 764, 7]","[1, 1, 1]"
7148,3934,3,7148,"[764, 7]","[1, 1]"
7149,3934,4,7149,[7],[1]
7150,3935,0,7150,"[5569, 6169]","[1, 1]"
7151,3935,1,7151,[6169],[1]
7152,3936,0,7152,"[3229, 999, 3173, 3559, 5819, 2499, 416]","[1, 1, 1, 1, 1, 1, 1]"
7153,3936,1,7153,"[999, 3173, 3559, 5819, 2499, 416]","[1, 1, 1, 1, 1, 1]"
7154,3936,5,7154,"[2499, 416]","[1, 1]"
7155,3936,6,7155,[416],[1]
7156,3937,0,7156,"[2582, 3305, 1844, 2025, 3149, 665]","[1, 1, 1, 1, 1, 0]"
7157,3937,2,7157,"[1844, 2025, 3149, 665]","[1, 1, 1, 0]"
7158,3937,3,7158,"[2025, 3149, 665]","[1, 1, 0]"
7159,3937,5,7159,[665],[0]
7160,3939,0,7160,"[6318, 2004, 937, 6031, 6083]","[1, 1, 1, 1, 1]"
7161,3939,1,7161,"[2004, 937, 6031, 6083]","[1, 1, 1, 1]"
7162,3939,2,7162,"[937, 6031, 6083]","[1, 1, 1]"
7163,3939,4,7163,[6083],[1]
7164,3941,0,7164,"[1170, 6217, 6348, 5467, 2445]","[1, 1, 1, 1, 1]"
7165,3941,1,7165,"[6217, 6348, 5467, 2445]","[1, 1, 1, 1]"
7166,3941,3,7166,"[5467, 2445]","[1, 1]"
7167,3941,4,7167,[2445],[1]
7168,3943,0,7168,"[5386, 5476, 1534, 758]","[0, 1, 1, 1]"
7169,3943,1,7169,"[5476, 1534, 758]","[1, 1, 1]"
7170,3943,2,7170,"[1534, 758]","[1, 1]"
7171,3943,3,7171,[758],[1]
7172,3944,0,7172,"[1568, 2724, 5048, 5141, 12]","[1, 1, 1, 1, 1]"
7173,3944,4,7173,[12],[1]
7174,3945,0,7174,"[605, 2057, 4779, 2738, 3595]","[1, 1, 1, 1, 1]"
7175,3947,0,7175,"[180, 1219, 3737, 4294, 5842]","[1, 1, 1, 1, 1]"
7176,3947,1,7176,"[1219, 3737, 4294, 5842]","[1, 1, 1, 1]"
7177,3947,2,7177,"[3737, 4294, 5842]","[1, 1, 1]"
7178,3947,4,7178,[5842],[1]
7179,3948,0,7179,"[1757, 5334, 5198]","[1, 1, 1]"
7180,3948,1,7180,"[5334, 5198]","[1, 1]"
7181,3948,2,7181,[5198],[1]
7182,3949,0,7182,"[6236, 5467, 937, 6031]","[1, 1, 1, 1]"
7183,3949,1,7183,"[5467, 937, 6031]","[1, 1, 1]"
7184,3949,2,7184,"[937, 6031]","[1, 1]"
7185,3950,0,7185,[1702],[1]
7186,3951,0,7186,"[1021, 2115, 159, 1205]","[1, 0, 1, 1]"
7187,3951,1,7187,"[2115, 159, 1205]","[0, 1, 1]"
7188,3951,2,7188,"[159, 1205]","[1, 1]"
7189,3951,3,7189,[1205],[1]
7190,3952,0,7190,"[796, 967, 651, 1590]","[1, 1, 1, 1]"
7191,3952,1,7191,"[967, 651, 1590]","[1, 1, 1]"
7192,3952,2,7192,"[651, 1590]","[1, 1]"
7193,3952,3,7193,[1590],[1]
7194,3954,0,7194,"[2038, 236]","[1, 1]"
7195,3954,1,7195,[236],[1]
7196,3956,0,7196,"[794, 1213, 999, 2005, 3777]","[1, 1, 1, 1, 1]"
7197,3956,1,7197,"[1213, 999, 2005, 3777]","[1, 1, 1, 1]"
7198,3956,2,7198,"[999, 2005, 3777]","[1, 1, 1]"
7199,3956,3,7199,"[2005, 3777]","[1, 1]"
7200,3956,4,7200,[3777],[1]
7201,3957,0,7201,"[2493, 5963, 6035, 2396, 5476]","[1, 1, 1, 1, 1]"
7202,3957,2,7202,"[6035, 2396, 5476]","[1, 1, 1]"
7203,3957,3,7203,"[2396, 5476]","[1, 1]"
7204,3957,4,7204,[5476],[1]
7205,3958,0,7205,"[2455, 4424, 651, 4930, 4078]","[1, 1, 1, 1, 1]"
7206,3958,1,7206,"[4424, 651, 4930, 4078]","[1, 1, 1, 1]"
7207,3958,2,7207,"[651, 4930, 4078]","[1, 1, 1]"
7208,3958,3,7208,"[4930, 4078]","[1, 1]"
7209,3958,4,7209,[4078],[1]
7210,3959,0,7210,"[2693, 416, 5467]","[1, 1, 1]"
7211,3959,1,7211,"[416, 5467]","[1, 1]"
7212,3959,2,7212,[5467],[1]
7213,3960,0,7213,"[6310, 5467, 6315, 2285]","[1, 1, 1, 1]"
7214,3960,1,7214,"[5467, 6315, 2285]","[1, 1, 1]"
7215,3960,2,7215,"[6315, 2285]","[1, 1]"
7216,3960,3,7216,[2285],[1]
7217,3961,0,7217,"[413, 2901, 3047, 2796, 1213]","[1, 1, 1, 1, 1]"
7218,3961,1,7218,"[2901, 3047, 2796, 1213]","[1, 1, 1, 1]"
7219,3961,3,7219,"[2796, 1213]","[1, 1]"
7220,3961,4,7220,[1213],[1]
7221,3962,0,7221,"[4615, 5198, 3124, 4749]","[1, 1, 1, 1]"
7222,3962,1,7222,"[5198, 3124, 4749]","[1, 1, 1]"
7223,3962,2,7223,"[3124, 4749]","[1, 1]"
7224,3962,3,7224,[4749],[1]
7225,3963,0,7225,"[1844, 1812, 3749]","[1, 1, 1]"
7226,3963,1,7226,"[1812, 3749]","[1, 1]"
7227,3963,2,7227,[3749],[1]
7228,3967,0,7228,"[6315, 1170, 1870, 6348, 3512]","[1, 1, 1, 1, 1]"
7229,3967,1,7229,"[1170, 1870, 6348, 3512]","[1, 1, 1, 1]"
7230,3967,2,7230,"[1870, 6348, 3512]","[1, 1, 1]"
7231,3967,4,7231,[3512],[1]
7232,3968,0,7232,"[5192, 5386, 3840]","[1, 1, 1]"
7233,3968,2,7233,[3840],[1]
7234,3969,0,7234,"[450, 990, 439, 1235]","[1, 1, 1, 1]"
7235,3969,2,7235,"[439, 1235]","[1, 1]"
7236,3969,3,7236,[1235],[1]
7237,3972,0,7237,"[1139, 4330]","[1, 1]"
7238,3972,1,7238,[4330],[1]
7239,3973,0,7239,"[1058, 4855, 410]","[1, 1, 1]"
7240,3973,1,7240,"[4855, 410]","[1, 1]"
7241,3973,2,7241,[410],[1]
7242,3975,0,7242,"[3840, 1935, 257, 2304, 3173]","[1, 1, 1, 1, 1]"
7243,3975,1,7243,"[1935, 257, 2304, 3173]","[1, 1, 1, 1]"
7244,3975,2,7244,"[257, 2304, 3173]","[1, 1, 1]"
7245,3975,3,7245,"[2304, 3173]","[1, 1]"
7246,3978,0,7246,"[2187, 5031, 6174, 4908]","[1, 1, 1, 1]"
7247,3978,1,7247,"[5031, 6174, 4908]","[1, 1, 1]"
7248,3978,2,7248,"[6174, 4908]","[1, 1]"
7249,3978,3,7249,[4908],[1]
7250,3979,0,7250,"[145, 3315, 446, 4185]","[1, 1, 1, 1]"
7251,3979,1,7251,"[3315, 446, 4185]","[1, 1, 1]"
7252,3979,2,7252,"[446, 4185]","[1, 1]"
7253,3979,3,7253,[4185],[1]
7254,3980,0,7254,"[5266, 4128]","[1, 1]"
7255,3980,1,7255,[4128],[1]
7256,3981,0,7256,"[1107, 2779, 5031, 6174]","[0, 1, 1, 1]"
7257,3981,1,7257,"[2779, 5031, 6174]","[1, 1, 1]"
7258,3981,2,7258,"[5031, 6174]","[1, 1]"
7259,3981,3,7259,[6174],[1]
7260,3982,0,7260,"[3285, 4419, 1575]","[1, 1, 1]"
7261,3982,1,7261,"[4419, 1575]","[1, 1]"
7262,3982,2,7262,[1575],[1]
7263,3983,0,7263,"[5777, 925, 6174, 1903, 3757]","[1, 1, 1, 1, 1]"
7264,3983,1,7264,"[925, 6174, 1903, 3757]","[1, 1, 1, 1]"
7265,3983,2,7265,"[6174, 1903, 3757]","[1, 1, 1]"
7266,3983,3,7266,"[1903, 3757]","[1, 1]"
7267,3984,0,7267,"[413, 5031, 2847]","[1, 1, 1]"
7268,3984,2,7268,[2847],[1]
7269,3986,0,7269,"[2923, 2303, 3149, 6098, 1778, 863, 5018, 2943, 3277]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
7270,3986,1,7270,"[2303, 3149, 6098, 1778, 863, 5018, 2943, 3277]","[1, 1, 1, 1, 1, 1, 1, 1]"
7271,3986,2,7271,"[3149, 6098, 1778, 863, 5018, 2943, 3277]","[1, 1, 1, 1, 1, 1, 1]"
7272,3986,3,7272,"[6098, 1778, 863, 5018, 2943, 3277]","[1, 1, 1, 1, 1, 1]"
7273,3986,5,7273,"[863, 5018, 2943, 3277]","[1, 1, 1, 1]"
7274,3986,6,7274,"[5018, 2943, 3277]","[1, 1, 1]"
7275,3986,7,7275,"[2943, 3277]","[1, 1]"
7276,3986,8,7276,[3277],[1]
7277,3987,0,7277,"[5031, 6098, 5156, 3149, 116]","[1, 1, 1, 1, 1]"
7278,3987,2,7278,"[5156, 3149, 116]","[1, 1, 1]"
7279,3987,3,7279,"[3149, 116]","[1, 1]"
7280,3987,4,7280,[116],[1]
7281,3988,0,7281,"[3753, 2113, 6174]","[1, 1, 1]"
7282,3988,1,7282,"[2113, 6174]","[1, 1]"
7283,3988,2,7283,[6174],[1]
7284,3989,0,7284,"[1652, 5016, 3658, 1193]","[1, 1, 1, 1]"
7285,3989,2,7285,"[3658, 1193]","[1, 1]"
7286,3989,3,7286,[1193],[1]
7287,3990,0,7287,"[1191, 159, 1652, 4568, 3092]","[1, 1, 1, 1, 1]"
7288,3990,1,7288,"[159, 1652, 4568, 3092]","[1, 1, 1, 1]"
7289,3990,2,7289,"[1652, 4568, 3092]","[1, 1, 1]"
7290,3990,3,7290,"[4568, 3092]","[1, 1]"
7291,3990,4,7291,[3092],[1]
7292,3992,0,7292,"[5386, 475, 2779]","[0, 1, 0]"
7293,3992,1,7293,"[475, 2779]","[1, 0]"
7294,3992,2,7294,[2779],[0]
7295,3993,0,7295,"[2144, 2796, 5860, 2032, 3508]","[1, 1, 1, 1, 1]"
7296,3993,1,7296,"[2796, 5860, 2032, 3508]","[1, 1, 1, 1]"
7297,3993,2,7297,"[5860, 2032, 3508]","[1, 1, 1]"
7298,3993,3,7298,"[2032, 3508]","[1, 1]"
7299,3993,4,7299,[3508],[1]
7300,3994,0,7300,"[1206, 4542, 143]","[1, 1, 0]"
7301,3994,1,7301,"[4542, 143]","[1, 0]"
7302,3994,2,7302,[143],[0]
7303,3996,0,7303,"[2103, 1778]","[1, 1]"
7304,3996,1,7304,[1778],[1]
7305,3997,0,7305,"[413, 3047]","[1, 1]"
7306,3997,1,7306,[3047],[1]
7307,3999,0,7307,"[2115, 3225, 2381]","[1, 1, 1]"
7308,3999,1,7308,"[3225, 2381]","[1, 1]"
7309,3999,2,7309,[2381],[1]
7310,4000,0,7310,[5600],[1]
7311,4002,0,7311,[2381],[1]
7312,4003,0,7312,"[5297, 6348, 5280]","[1, 1, 1]"
7313,4003,1,7313,"[6348, 5280]","[1, 1]"
7314,4003,2,7314,[5280],[1]
7315,4004,0,7315,"[6200, 691]","[1, 1]"
7316,4004,1,7316,[691],[1]
7317,4005,0,7317,[5386],[1]
7318,4006,0,7318,[754],[1]
7319,4007,0,7319,"[5386, 4296, 5192]","[1, 1, 1]"
7320,4007,1,7320,"[4296, 5192]","[1, 1]"
7321,4008,0,7321,"[6200, 1534, 5310, 1307, 2837, 4031, 6098]","[1, 1, 1, 1, 1, 1, 1]"
7322,4008,1,7322,"[1534, 5310, 1307, 2837, 4031, 6098]","[1, 1, 1, 1, 1, 1]"
7323,4008,2,7323,"[5310, 1307, 2837, 4031, 6098]","[1, 1, 1, 1, 1]"
7324,4008,3,7324,"[1307, 2837, 4031, 6098]","[1, 1, 1, 1]"
7325,4008,4,7325,"[2837, 4031, 6098]","[1, 1, 1]"
7326,4008,5,7326,"[4031, 6098]","[1, 1]"
7327,4008,6,7327,[6098],[1]
7328,4009,0,7328,"[4572, 4211, 501, 1941]","[0, 1, 1, 1]"
7329,4009,1,7329,"[4211, 501, 1941]","[1, 1, 1]"
7330,4009,2,7330,"[501, 1941]","[1, 1]"
7331,4009,3,7331,[1941],[1]
7332,4010,0,7332,"[349, 1964]","[1, 1]"
7333,4010,1,7333,[1964],[1]
7334,4013,0,7334,"[3202, 2074]","[1, 1]"
7335,4013,1,7335,[2074],[1]
7336,4014,0,7336,"[6174, 4908, 477]","[1, 1, 1]"
7337,4014,1,7337,"[4908, 477]","[1, 1]"
7338,4014,2,7338,[477],[1]
7339,4015,0,7339,"[2074, 1206, 4542]","[1, 1, 1]"
7340,4015,1,7340,"[1206, 4542]","[1, 1]"
7341,4015,2,7341,[4542],[1]
7342,4028,0,7342,[6267],[1]
7343,4031,0,7343,"[5389, 2445, 1416, 3733, 5118, 5434, 3746]","[1, 1, 1, 1, 1, 1, 1]"
7344,4031,1,7344,"[2445, 1416, 3733, 5118, 5434, 3746]","[1, 1, 1, 1, 1, 1]"
7345,4031,2,7345,"[1416, 3733, 5118, 5434, 3746]","[1, 1, 1, 1, 1]"
7346,4031,3,7346,"[3733, 5118, 5434, 3746]","[1, 1, 1, 1]"
7347,4031,4,7347,"[5118, 5434, 3746]","[1, 1, 1]"
7348,4031,6,7348,[3746],[1]
7349,4038,0,7349,"[5108, 4617, 1425, 5821, 3975]","[1, 1, 1, 1, 1]"
7350,4038,1,7350,"[4617, 1425, 5821, 3975]","[1, 1, 1, 1]"
7351,4038,2,7351,"[1425, 5821, 3975]","[1, 1, 1]"
7352,4038,3,7352,"[5821, 3975]","[1, 1]"
